voltage,rate_of_change,is_attack
3.4777719368993094,-6.601376499175693e-05,0
3.477704013790208,-6.398594636500832e-05,0
3.477624825928804,-7.07164494976098e-05,0
3.477564301279762,-6.989226091964617e-05,0
3.477489977303359,-7.025926851120801e-05,0
3.477432707875103,-6.586670145658502e-05,0
3.4773703866178174,-6.686820501426994e-05,0
3.477342376090746,-6.0231914725861205e-05,0
3.4772435371180075,-6.375613914428868e-05,0
3.477198828003404,-6.329250973466927e-05,0
3.477169891218924,-6.020456803854657e-05,0
3.477124887940781,-5.7912584942654274e-05,0
3.477047539658618,-5.772862701860504e-05,0
3.4769816920753733,-5.8260920438879535e-05,0
3.47694233337176,-5.476439315992288e-05,0
3.476866188048485,-5.665198266182614e-05,0
3.47684627129686,-5.2411532095719696e-05,0
3.4767871064258937,-5.552696648520872e-05,0
3.476710525620458,-5.330114975494737e-05,0
3.476647642312562,-5.511856908420043e-05,0
3.4766160262926844,-5.538649262395445e-05,0
3.476561150000044,-5.637379407374965e-05,0
3.476499689546226,-5.47850112392112e-05,0
3.476430947414677,-5.5074466069626735e-05,0
3.4763738772429646,-5.684561287950807e-05,0
3.4762797185948857,-5.864694535988591e-05,0
3.4762026880471364,-6.435832497238003e-05,0
3.4761041339104537,-6.829725154400279e-05,0
3.476028160374808,-6.823652456504626e-05,0
3.475952727215566,-6.949150969961515e-05,0
3.47587937666116,-7.366496315244219e-05,0
3.475822155273571,-7.389947264728747e-05,0
3.475774644915248,-7.250446309785552e-05,0
3.475720182403991,-7.107650106861208e-05,0
3.475642567533692,-7.313097092724874e-05,0
3.475581303798191,-6.984147966946353e-05,0
3.4755153930415665,-6.872950055698545e-05,0
3.475458957077896,-6.451768325574925e-05,0
3.4754346265524307,-5.935338223768127e-05,0
3.475392018837294,-5.607083782712685e-05,0
3.475318290817172,-5.610858439881738e-05,0
3.475278012240938,-5.4414303263294886e-05,0
3.47522258398876,-5.5206092648729664e-05,0
3.4751672331518675,-5.52949252123458e-05,0
3.4751002880303834,-5.422795033087624e-05,0
3.475053590719584,-5.27713078607217e-05,0
3.475018347672532,-4.9704536903494303e-05,0
3.4749655652646485,-4.933918132477011e-05,0
3.474904572333888,-5.30054218542908e-05,0
3.474867398149503,-5.246206877917992e-05,0
3.474815144738386,-5.0314607878565457e-05,0
3.474744514074962,-5.334981659759208e-05,0
3.474694670652198,-5.279133365618804e-05,0
3.474650731353376,-5.165017984913867e-05,0
3.474615574751568,-4.847132788152741e-05,0
3.47456491214686,-4.886785727244991e-05,0
3.474493724862898,-5.246228096336125e-05,0
3.4744267123986834,-5.388528659651115e-05,0
3.47436940408318,-5.351682507077626e-05,0
3.474335700039028,-5.316981104748208e-05,0
3.4742653650673487,-5.497796710374203e-05,0
3.4741962194547487,-5.482946202133299e-05,0
3.474129303273547,-5.6536737865098274e-05,0
3.474076836684766,-5.7389466861002e-05,0
3.474014175866828,-6.013988847399787e-05,0
3.473962620413359,-6.022917335002376e-05,0
3.473887535805004,-6.061890578941131e-05,0
3.473823645152038,-6.030672466454945e-05,0
3.473791680939424,-5.777231437567032e-05,0
3.473719927994522,-6.157720445059134e-05,0
3.4736515819008247,-6.137831665240512e-05,0
3.4736037790205283,-5.9244043422035374e-05,0
3.473574133954208,-5.551693193392992e-05,0
3.4735359737863005,-5.40862898465555e-05,0
3.4734926892651954,-5.214866016327591e-05,0
3.4734568361141545,-5.057842992046701e-05,0
3.473404175421734,-4.8336038326990405e-05,0
3.473377933196321,-4.457119557170764e-05,0
3.4733085260160608,-4.831549233625942e-05,0
3.47325207857615,-4.678494183720794e-05,0
3.473167562491436,-4.840194093889138e-05,0
3.473119901801476,-4.8387721905251976e-05,0
3.4730476337928047,-5.265001614032095e-05,0
3.473000451164433,-5.355226218672904e-05,0
3.472951206786874,-5.4148247832142006e-05,0
3.472909795334745,-5.47040779409258e-05,0
3.472853976304822,-5.50199116911898e-05,0
3.472820954890933,-5.569783053878119e-05,0
3.4727828148822133,-5.257111338474729e-05,0
3.472706984439182,-5.450941369682383e-05,0
3.4726442486134017,-5.233138780340596e-05,0
3.472588721585584,-5.311802158916024e-05,0
3.472529538703788,-5.180950890171232e-05,0
3.472452372444252,-5.4807872018125534e-05,0
3.4723947714974943,-5.564352893796532e-05,0
3.4723375228145104,-5.7227252023484e-05,0
3.4722837342071124,-5.702420977096168e-05,0
3.472217157910623,-6.037969803101007e-05,0
3.4721324599259984,-6.503549562149047e-05,0
3.4720779164311946,-6.290680079872324e-05,0
3.47203716226744,-6.070863459619602e-05,0
3.471979905319292,-6.08816266292056e-05,0
3.471927929909914,-6.016087938736093e-05,0
3.4718665661240027,-5.858063202492936e-05,0
3.471816703406814,-5.780680906801728e-05,0
3.4717659702632555,-5.715525512548503e-05,0
3.471709981474501,-5.7375273261151e-05,0
3.4716535391496137,-5.6361876100918806e-05,0
3.4716011152733026,-5.313446526957755e-05,0
3.4715601880521225,-5.177283790720466e-05,0
3.471505945780616,-5.31216486823638e-05,0
3.4714450763489344,-5.348289703577258e-05,0
3.4713514170550583,-5.765128548556042e-05,0
3.4712959210408494,-5.706450831532983e-05,0
3.4712344966570297,-5.822067497844863e-05,0
3.471195604003525,-5.703662597302817e-05,0
3.4711338356932777,-5.761457812232251e-05,0
3.4710757955118705,-5.7774363774321104e-05,0
3.4710139324685643,-5.871828047383509e-05,0
3.470954142245098,-6.0604580702472434e-05,0
3.4708977103340297,-6.082354465863915e-05,0
3.470854749046458,-5.903273024765454e-05,0
3.47078252928395,-5.688877711085283e-05,0
3.470720584444525,-5.7533659632413856e-05,0
3.4706533521926484,-5.811444643812891e-05,0
3.4705467080079853,-6.488959955399664e-05,0
3.4705136347491887,-6.202009440889889e-05,0
3.4704612018980647,-6.145936138057806e-05,0
3.470413127082059,-6.008053865054208e-05,0
3.470345794042732,-6.083482023657716e-05,0
3.470256678963356,-6.410313706739501e-05,0
3.4701826549304,-6.720941160578419e-05,0
3.4700949320219667,-6.875972619830861e-05,0
3.4700255912105056,-6.949932340196696e-05,0
3.4699542064625457,-6.991457301026571e-05,0
3.4698937183264165,-6.529896815687941e-05,0
3.469847536746323,-6.66098002865656e-05,0
3.46980522282361,-6.559790744549154e-05,0
3.469785055884225,-6.280711978337016e-05,0
3.469701901359837,-6.438926828948866e-05,0
3.4696359703541964,-6.207086091594149e-05,0
3.469573438659918,-6.09216270481383e-05,0
3.469529830732401,-5.651012895655505e-05,0
3.469489975150589,-5.356160599165882e-05,0
3.469453476253826,-5.007302087198795e-05,0
3.4693981029690013,-4.956153574151578e-05,0
3.4693652542846523,-4.822824616708132e-05,0
3.469296175719796,-5.090471038138311e-05,0
3.469241181760617,-5.4387412360812346e-05,0
3.4691871087906465,-5.147925691906252e-05,0
3.469123477006589,-5.12493347606835e-05,0
3.469065895642483,-5.075430174357187e-05,0
3.4689849831311315,-5.448476012697157e-05,0
3.468905533424205,-5.844417263838331e-05,0
3.468841636548443,-6.118397053826996e-05,0
3.4687905961809373,-6.075067880639829e-05,0
3.468740521264769,-6.247330198831947e-05,0
3.468684128130759,-6.120475890369903e-05,0
3.4686440201326376,-5.971616279794034e-05,0
3.4685403458410424,-6.46762949604085e-05,0
3.468480592773929,-6.428842326604567e-05,0
3.468445284026876,-6.20611615607114e-05,0
3.4684020037362817,-5.829793948497475e-05,0
3.468336397110524,-5.691363136812733e-05,0
3.4682714986904983,-5.701378579447969e-05,0
3.4682187316845035,-5.718644964338715e-05,0
3.468149785024783,-5.907362399861782e-05,0
3.4680766024918017,-6.075256389572736e-05,0
3.4679987166725725,-6.453034600650831e-05,0
3.467901229647556,-6.391161934864442e-05,0
3.467837032938264,-6.435598356651085e-05,0
3.467770984835519,-6.742991913566421e-05,0
3.467711990202824,-6.900135334575452e-05,0
3.467644520430997,-6.918766795269705e-05,0
3.467605106835212,-6.663918552862746e-05,0
3.467555066013249,-6.636656712539768e-05,0
3.467503976727273,-6.458082975093759e-05,0
3.467438543538254,-6.380589535477376e-05,0
3.467402887455492,-5.95829217080901e-05,0
3.467327318932903,-5.739107146531808e-05,0
3.4672845998325617,-5.524331057022991e-05,0
3.4672180215332773,-5.529633022418601e-05,0
3.467156236950777,-5.557532520472641e-05,0
3.467096188572315,-5.483318586820829e-05,0
3.46701517148885,-5.899353463614254e-05,0
3.466976418717787,-5.78647295462531e-05,0
3.4669414066094344,-5.625701178391118e-05,0
3.4668930496226404,-5.4549391561353744e-05,0
3.4668242822247954,-5.7860523069619416e-05,0
3.466785714076568,-5.416048563349208e-05,0
3.4667298029560745,-5.547968764871847e-05,0
3.466676697698757,-5.4132383451976906e-05,0
3.466614807424801,-5.414295259753565e-05,0
3.4665510074223613,-5.4518114995349976e-05,0
3.466489461381916,-5.257101069346959e-05,0
3.4664313854089968,-5.450333087901882e-05,0
3.4663869407817978,-5.544658276366299e-05,0
3.466351441203334,-5.416084193066162e-05,0
3.4662945434375074,-5.297387872880144e-05,0
3.466245387512237,-5.4032656433067314e-05,0
3.4661756652854745,-5.5413767059997455e-05,0
3.466109847347051,-5.668503517064494e-05,0
3.46604825387206,-5.665535527414889e-05,0
3.465979849975425,-5.711574469362546e-05,0
3.465908358090183,-5.8110329173288736e-05,0
3.4658533313765907,-5.780540324060723e-05,0
3.4658307229854803,-5.562177963174264e-05,0
3.46575439266821,-5.970485351238786e-05,0
3.465699738140894,-5.948052966133766e-05,0
3.465668612776379,-5.767747358582653e-05,0
3.465607779476322,-5.678858091524574e-05,0
3.4655542160203634,-5.556313266876778e-05,0
3.4654916141365275,-5.566397355325492e-05,0
3.465424770597423,-5.550793780022545e-05,0
3.4653295709912486,-5.787870989344412e-05,0
3.465275260056929,-5.780713196612553e-05,0
3.465245162334873,-5.855606506073307e-05,0
3.465158433763876,-5.959589043338376e-05,0
3.4650890728273005,-6.106653135935502e-05,0
3.465014332678029,-6.542800983497799e-05,0
3.4649246173590096,-6.831621173124525e-05,0
3.464859111746919,-6.951042734444357e-05,0
3.4648141969460773,-6.774171904502246e-05,0
3.464750032723535,-6.747378738878319e-05,0
3.46471330202123,-6.162689700186518e-05,0
3.4646501535161853,-6.251065407441026e-05,0
3.464598907596653,-6.46254738219998e-05,0
3.464528132213793,-6.303015500832564e-05,0
3.464435285884281,-6.537869430194299e-05,0
3.464372524553924,-6.418081241053031e-05,0
3.464329085720452,-5.955316385577447e-05,0
3.464281092084501,-5.780196624174394e-05,0
3.464228501420081,-5.856955259964103e-05,0
3.4641861570933616,-5.6387563017334943e-05,0
3.4641267156140003,-5.8658640722963895e-05,0
3.4640721674547765,-5.779860614087973e-05,0
3.464022356260398,-5.765513362550045e-05,0
3.4639628757840333,-5.652564297595752e-05,0
3.463925420207379,-5.098656769022547e-05,0
3.463835785276685,-5.3673927723885126e-05,0
3.4637807934842906,-5.48292236161263e-05,0
3.463716222548088,-5.6486953641377015e-05,0
3.463669315123813,-5.591862962677219e-05,0
3.463638529499656,-5.4762759370552416e-05,0
3.4636070960697856,-5.1961954421475554e-05,0
3.463549575209413,-5.225922453631071e-05,0
3.463522696993139,-4.996592672590339e-05,0
3.463482663252526,-4.802125315066519e-05,0
3.4634043050804832,-5.211151268955661e-05,0
3.4633530843538054,-4.827009228796087e-05,0
3.4633065285869726,-4.742648973179442e-05,0
3.463280184173487,-4.360383746009333e-05,0
3.463201501332259,-4.678137915541392e-05,0
3.4631383445519166,-5.001849477395126e-05,0
3.4630810626532957,-5.26033416490268e-05,0
3.463006276255624,-5.4329895378923966e-05,0
3.4629198247106654,-6.028722824735766e-05,0
3.462877653635487,-6.050096170397978e-05,0
3.462806519621762,-5.97785458721134e-05,0
3.462742815780013,-6.102685737925384e-05,0
3.462692452906454,-6.140756805184111e-05,0
3.46266385181684,-6.163323566465984e-05,0
3.4626089028500435,-5.925984822154895e-05,0
3.4625469481057296,-5.9139644618699806e-05,0
3.46247712679116,-6.0393586213569606e-05,0
3.462427718676546,-5.7855757907754325e-05,0
3.462359788925797,-5.600357848685178e-05,0
3.4623286661579176,-5.489874775692627e-05,0
3.4622641773609573,-5.423422608048511e-05,0
3.462206324845946,-5.3649093406704654e-05,0
3.462130714284936,-5.617386215184261e-05,0
3.462073741822403,-5.901099944374266e-05,0
3.4620503996569947,-5.5850319304884266e-05,0
3.4619657037450304,-5.812443606991735e-05,0
3.461886922588152,-5.902042030077048e-05,0
3.461807543879334,-6.201747972127692e-05,0
3.4617439940128287,-6.157949129681484e-05,0
3.461678863661645,-6.498024962726667e-05,0
3.461606863466528,-6.573138944290235e-05,0
3.4615408388624505,-6.654859834953619e-05,0
3.461486161171466,-6.445531134700034e-05,0
3.4613965758876617,-6.771659347410974e-05,0
3.461341853891234,-7.085457657605155e-05,0
3.4612598813649376,-7.058223800928686e-05,0
3.4612156108823724,-6.713117057794981e-05,0
3.4611275289086625,-6.800149706713832e-05,0
3.4610545067977663,-6.894872150624565e-05,0
3.460994070802037,-6.847928596074305e-05,0
3.460964177074121,-6.426863924073878e-05,0
3.46087858290618,-6.622559562705633e-05,0
3.460823802580115,-6.623585913509978e-05,0
3.460755173173523,-6.414027141388168e-05,0
3.4607170574008883,-6.247964903458581e-05,0
3.4606486289895604,-6.112523753771803e-05,0
3.4606017395125552,-6.13871369817165e-05,0
3.460545341318452,-5.821875902105589e-05,0
3.4604820786423915,-5.724281553747268e-05,0
3.4604197614796277,-5.743093224102048e-05,0
3.4603742854273003,-5.898916468205506e-05,0
3.460326218536608,-5.52364369572178e-05,0
3.4602548434362137,-5.689591439010933e-05,0
3.4601936793742056,-5.6149379931724754e-05,0
3.46016194147764,-5.551159232486391e-05,0
3.4600848985670587,-5.637304225016848e-05,0
3.460011534209148,-5.902053034074761e-05,0
3.4599581814390388,-5.871598794131572e-05,0
3.4599018110161746,-5.802676262169904e-05,0
3.4598185374151846,-6.012240644426292e-05,0
3.459775905446193,-5.983799811071222e-05,0
3.459707064902436,-6.191536341719761e-05,0
3.459648911581686,-6.059318545275083e-05,0
3.4595886028233664,-6.0507655083918976e-05,0
3.4595181909341424,-6.437505434973013e-05,0
3.4594391825573183,-6.457160097403936e-05,0
3.459415178704357,-5.963555047907576e-05,0
3.459390546486026,-5.676349530125968e-05,0
3.4593174072618806,-5.8440375429391625e-05,0
3.459265883991051,-5.526534241337977e-05,0
3.4591987969239635,-5.771085222296968e-05,0
3.4591283984019707,-5.786665004650082e-05,0
3.459071792482296,-5.7711909939062166e-05,0
3.4589825762987965,-6.060265245699803e-05,0
3.458925298382878,-5.9289255126415695e-05,0
3.458852739554797,-5.864430025210865e-05,0
3.458790152102925,-6.250266014320438e-05,0
3.458723073398321,-6.674730877049839e-05,0
3.458677188514071,-6.402187478098398e-05,0
3.458631906131918,-6.339778591328838e-05,0
3.4585594399202693,-6.393570036942187e-05,0
3.4584873621221672,-6.410362798034975e-05,0
3.458418943322465,-6.528491598301045e-05,0
3.458329641149135,-6.5293514966136e-05,0
3.4582851695670147,-6.401288158635055e-05,0
3.458205908553465,-6.468310013323375e-05,0
3.4581406356429696,-6.495164599553682e-05,0
3.458074226814832,-6.488465834890711e-05,0
3.4580416696758647,-6.355188382061172e-05,0
3.458007971075915,-6.239350560028889e-05,0
3.4579479957490724,-6.11444171196851e-05,0
3.4578952769136686,-5.920852084986272e-05,0
3.4578381486035044,-5.807947189611085e-05,0
3.4577762197102517,-5.534214388838166e-05,0
3.4577141208930704,-5.710486739443077e-05,0
3.457648699677814,-5.572088756506943e-05,0
3.4575761308648136,-5.645047781559498e-05,0
3.4575118333917496,-5.6239342308250784e-05,0
3.4574803402004526,-5.6132947541209785e-05,0
3.4573905424538927,-6.17428622022409e-05,0
3.4573306684137672,-6.173273353051733e-05,0
3.457244722797403,-6.505541162655781e-05,0
3.4571740197150858,-6.641288884186025e-05,0
3.457115167365408,-6.610523448435934e-05,0
3.4570789097358574,-6.352111572129892e-05,0
3.4570107043799205,-6.379952978936565e-05,0
3.4569945648601315,-5.815660046821769e-05,0
3.456939877572943,-5.719558188066465e-05,0
3.4569109848110653,-5.693553893872938e-05,0
3.456818928676329,-5.71613777563762e-05,0
3.456761925463032,-5.687429507355013e-05,0
3.4567507744246373,-4.93948372765729e-05,0
3.4567126669053305,-4.613528097552333e-05,0
3.456630321297156,-4.848460682520539e-05,0
3.456584886981644,-4.940227542133968e-05,0
3.456536197660059,-4.745067198617114e-05,0
3.456475724948422,-5.188399117095344e-05,0
3.4564082590850083,-5.316184879347041e-05,0
3.4563373987305352,-5.735860805300419e-05,0
3.456290804268412,-5.281244079169412e-05,0
3.456211675690171,-5.50249772860667e-05,0
3.456188333171061,-5.624412535762957e-05,0
3.456134771669511,-5.778952358195255e-05,0
3.4560514850024906,-5.788362946650416e-05,0
3.456015797750551,-5.690892310932228e-05,0
3.4559339141629963,-6.022834970624836e-05,0
3.455903697280159,-5.720276682628089e-05,0
3.455853024605229,-5.552344797794539e-05,0
3.4558104061924144,-5.269925381208296e-05,0
3.4557740456587758,-5.16758609636625e-05,0
3.455711272302543,-5.004033876279124e-05,0
3.4556667598970474,-5.21573274013587e-05,0
3.455611975438613,-5.2279623089779295e-05,0
3.4555353427497693,-5.161422527213411e-05,0
3.455494881223681,-5.20916526869808e-05,0
3.4554326294669635,-5.012846960328332e-05,0
3.4553541527647083,-5.495445154508616e-05,0
3.4552968062664315,-5.562183387972652e-05,0
3.455241695229724,-5.687109626908438e-05,0
3.455204756571494,-5.6928908728126616e-05,0
3.455131700989103,-5.795713134402192e-05,0
3.455074974546314,-5.917853507333426e-05,0
3.4550565592502167,-5.5541618839649584e-05,0
3.4550209830147227,-5.143597350465434e-05,0
3.4549523672569884,-5.425139666925816e-05,0
3.454915837259138,-5.167922078253007e-05,0
3.4548392014169287,-5.149513477795686e-05,0
3.4547877456469904,-5.090606194411151e-05,0
3.4547357076888026,-5.059875409210157e-05,0
3.4546466299089262,-5.581266625678261e-05,0
3.454571790732923,-5.599102561797409e-05,0
3.4544760307202096,-5.9894382610448105e-05,0
3.4544197434175707,-6.36815832645965e-05,0
3.454355609496594,-6.653735181285647e-05,0
3.454312956418004,-6.394108389846664e-05,0
3.454266671388974,-6.491658701643921e-05,0
3.4542022702749247,-6.369311420040269e-05,0
3.4541568022501874,-6.309433968030299e-05,0
3.4540822453912896,-6.534622975129523e-05,0
3.454018798822657,-6.278310862692927e-05,0
3.4539579873517363,-6.138033811868837e-05,0
3.4538987804962207,-5.7725022398891214e-05,0
3.453858235449604,-5.615079679666124e-05,0
3.453813066060184,-5.425434364099146e-05,0
3.4537313431806367,-5.816132373670513e-05,0
3.453631342752473,-6.353286365006206e-05,0
3.453570050227408,-6.322200475170626e-05,0
3.453503021432872,-6.537808173154858e-05,0
3.4534410734311978,-6.411719600918353e-05,0
3.4534026482023705,-6.161506202864153e-05,0
3.453387152807881,-5.7083454385509215e-05,0
3.4533369828983718,-5.6179759784935615e-05,0
3.4532485654769194,-6.096699726847455e-05,0
3.453171841177189,-6.412248829952283e-05,0
3.4530938423857265,-6.375007949102062e-05,0
3.453064904971757,-5.66437780715745e-05,0
3.453011592064066,-5.584581633417684e-05,0
3.452938239994726,-5.647814381459781e-05,0
3.4528926195613145,-5.484538698832253e-05,0
3.4528577091770702,-5.44939025300284e-05,0
3.45281255812471,-5.745946831710036e-05,0
3.4527553689252173,-5.816139731540382e-05,0
3.452696123885924,-5.52441590995656e-05,0
3.452613806951609,-5.580342255799842e-05,0
3.452558720544708,-5.351218410187819e-05,0
3.452511165561436,-5.537394103218851e-05,0
3.4524342640320382,-5.7732803202759087e-05,0
3.4523792055585725,-5.5903443615346046e-05,0
3.4523235813841016,-5.690381772129882e-05,0
3.452284476275443,-5.732329016270299e-05,0
3.452199326720679,-6.132314040310227e-05,0
3.4521625488157253,-5.928201094920205e-05,0
3.452097894828512,-5.982290574118032e-05,0
3.452047953760018,-5.658531915910814e-05,0
3.451962548728003,-5.9617181670468256e-05,0
3.451895154364321,-6.160111971147409e-05,0
3.451849587731554,-5.846763004844213e-05,0
3.45177921972778,-5.999858307923489e-05,0
3.4517159777525483,-6.076036315532108e-05,0
3.451664596069011,-6.198802064321108e-05,0
3.4516224347468403,-5.768919738389222e-05,0
3.451570761375881,-5.9178743984444894e-05,0
3.4515072617143128,-5.906331141991572e-05,0
3.45143913005516,-6.088237048582634e-05,0
3.4513873974846847,-5.751512433183059e-05,0
3.4513271548799307,-5.679994843901248e-05,0
3.45126724640838,-5.823413231738072e-05,0
3.4512078109093176,-5.714088184625154e-05,0
3.4511613741172926,-5.546036352557238e-05,0
3.451097761349996,-5.668347190157519e-05,0
3.451068467453087,-5.539672937531215e-05,0
3.4510363795899823,-5.343817858984856e-05,0
3.450980129944968,-5.271317693447131e-05,0
3.4509184416680343,-5.206883871253787e-05,0
3.450834684213725,-5.527132709595151e-05,0
3.4507522806107342,-5.748742691964459e-05,0
3.450721444282819,-5.4580212556087913e-05,0
3.4506550831693548,-5.5272773996284384e-05,0
3.450584127433975,-5.772466833176004e-05,0
3.450481297901953,-6.16463448042115e-05,0
3.450416383805864,-6.52083647223467e-05,0
3.4503778158364016,-6.585637535807542e-05,0
3.4503260554764,-6.540744685681332e-05,0
3.450267493924852,-6.509477431824174e-05,0
3.4501955004640217,-6.39183749703509e-05,0
3.4501370669624665,-6.152136482677762e-05,0
3.450061061289081,-6.603829937379402e-05,0
3.450020450914209,-6.346322551458173e-05,0
3.449953387850452,-6.30739583522999e-05,0
3.449852890132324,-6.284077696290246e-05,0
3.4497988148043524,-6.175690015113311e-05,0
3.4497099721069016,-6.678437295000172e-05,0
3.449660083242205,-6.659722341950669e-05,0
3.4496047262952647,-6.627676295871688e-05,0
3.449544901060808,-6.505994032135476e-05,0
3.449481540553196,-6.555264092709124e-05,0
3.449431377955939,-6.296833331420615e-05,0
3.4493663314141414,-6.541195000675515e-05,0
3.4493040248706346,-6.493629798174361e-05,0
3.449251288625784,-6.016015065402058e-05,0
3.449178822287143,-6.199925172092335e-05,0
3.4491010475128685,-6.089245940330557e-05,0
3.4490286076253502,-6.314756168546154e-05,0
3.448939882835235,-6.648434600298181e-05,0
3.448865183640385,-6.797174204229429e-05,0
3.4488116524643555,-6.698880888400538e-05,0
3.448755944195612,-6.754337603274153e-05,0
3.448692447548135,-6.738838660065305e-05,0
3.448633474501906,-6.705503687287617e-05,0
3.448574467998746,-6.768206270382215e-05,0
3.448522156511092,-6.566657760513906e-05,0
3.4484773286081527,-6.237189047157976e-05,0
3.4483953467679944,-6.332608573558218e-05,0
3.4483666139849025,-5.732688503323757e-05,0
3.4482863544435234,-5.788291968618075e-05,0
3.448231506723437,-5.801457409186917e-05,0
3.44817029494113,-5.856492544817904e-05,0
3.448112333161972,-5.801143861630109e-05,0
3.448032451780487,-6.010227214190422e-05,0
3.4479834966833347,-5.9097131541108186e-05,0
3.4479509358726204,-5.712206384713703e-05,0
3.447859058579423,-6.182700287298282e-05,0
3.447819758618499,-5.755881494953208e-05,0
3.4477284897004856,-6.381242844168966e-05,0
3.447660999652028,-6.253547914951696e-05,0
3.4475752949845004,-6.562117389363742e-05,0
3.447494551899322,-6.757430418078414e-05,0
3.447414795626572,-6.97537535399917e-05,0
3.447358389236028,-6.740625444590087e-05,0
3.44724633719784,-7.371594854950203e-05,0
3.447169267672996,-7.816681996244412e-05,0
3.4471346462547467,-7.24412324676127e-05,0
3.447060292489666,-7.594661288332639e-05,0
3.447006160494784,-7.223292057019215e-05,0
3.4469641780260187,-6.968216260094806e-05,0
3.446911092800036,-6.642021844642798e-05,0
3.446860118700621,-6.344331987011565e-05,0
3.4468033992558555,-6.113963707163884e-05,0
3.446737157261933,-6.212319740948047e-05,0
3.446664757536782,-5.815796610577628e-05,0
3.446604602716901,-5.646649560948624e-05,0
3.44655131793086,-5.833283238865228e-05,0
3.446507142314295,-5.531501753708312e-05,0
3.446481807980903,-5.243525138807215e-05,0
3.446417777521471,-5.464005045476839e-05,0
3.4463480105594044,-5.6308224063172926e-05,0
3.446295493410263,-5.646252903579452e-05,0
3.446199164276436,-6.042349794195267e-05,0
3.4461305824077537,-6.065748541792537e-05,0
3.446081875230273,-5.8288230650838105e-05,0
3.4460261008306428,-5.78501886258298e-05,0
3.445973049879237,-5.782680516230876e-05,0
3.4459258644944826,-5.812778198124313e-05,0
3.44589875489612,-5.83053084783014e-05,0
3.4458095980067065,-6.081795147645508e-05,0
3.4457544124188084,-5.935981405960078e-05,0
3.4457251953508146,-5.702980594484153e-05,0
3.4456621639508205,-5.370003256155442e-05,0
3.445573924569208,-5.566578385458598e-05,0
3.4454999105319133,-5.8196469836024886e-05,0
3.445417586203509,-6.085146271339603e-05,0
3.445335074211461,-6.379756677765691e-05,0
3.445274337368129,-6.515271263536348e-05,0
3.4452222173450986,-6.765375510213723e-05,0
3.4452032598860973,-6.063381206091734e-05,0
3.4451395014725543,-6.149109462540991e-05,0
3.445081841847244,-6.433535035705873e-05,0
3.4450396026663497,-6.225612844708017e-05,0
3.4449676014992003,-6.063230700075195e-05,0
3.4448797671304203,-6.201434014929674e-05,0
3.444794053397188,-6.235328063208811e-05,0
3.4447572318757627,-5.7784233569790897e-05,0
3.444723644298774,-5.506930693548462e-05,0
3.444671666091934,-5.505512531644996e-05,0
3.4446262751990915,-5.769846870058437e-05,0
3.444518834468701,-6.206670038531037e-05,0
3.4444589429346686,-6.22898912575387e-05,0
3.4444113510726604,-6.282515936892886e-05,0
3.4443276142888664,-6.39987210333981e-05,0
3.444296989724904,-5.82777405516488e-05,0
3.44425418379534,-5.3986960184815305e-05,0
3.4442098133747607,-5.474185010019283e-05,0
3.444189051108732,-5.345931900424539e-05,0
3.4441273989195094,-5.442671724247284e-05,0
3.444075945549608,-5.503296494837606e-05,0
3.444032066332514,-4.867681361870879e-05,0
3.443974912853325,-4.840300813433451e-05,0
3.443886265992428,-5.250850802323015e-05,0
3.443812535166758,-5.1507912210846384e-05,0
3.443747585918243,-5.494038066609086e-05,0
3.4436684207124406,-5.8576308289914894e-05,0
3.4436073928353745,-6.024205393861948e-05,0
3.443573013537211,-6.160375715205113e-05,0
3.443501893880468,-6.255050390415739e-05,0
3.4434029719153707,-6.729736342370174e-05,0
3.443368872943557,-6.631933889567065e-05,0
3.4432962060964383,-6.787067568869709e-05,0
3.443223664759627,-6.626012328010411e-05,0
3.443191605971255,-6.209291955028284e-05,0
3.443091902739866,-6.556831783770534e-05,0
3.4430439782894084,-6.244424230321677e-05,0
3.442998415337553,-6.089774978215168e-05,0
3.4429530866653253,-6.199268718858342e-05,0
3.4428806701004517,-6.212237800164999e-05,0
3.442813440042757,-5.8953187261368e-05,0
3.4427695334146,-5.99339528957632e-05,0
3.4427143375840177,-5.8186851242059136e-05,0
3.4426744944031795,-5.491703564475259e-05,0
3.4425826788255187,-6.089271457363488e-05,0
3.442540315835082,-5.515869047840738e-05,0
3.442497433361374,-5.4654492803463126e-05,0
3.4424507512380247,-5.476640995283333e-05,0
3.4423901795722336,-5.629070930917024e-05,0
3.4423508506866423,-5.298194138090295e-05,0
3.442287566245516,-5.258737972408944e-05,0
3.4422318022749363,-5.377311396634887e-05,0
3.4421670122280394,-5.473253559782343e-05,0
3.442093127060053,-5.813673431265265e-05,0
3.4420728637241043,-5.098151014144569e-05,0
3.442030139059962,-5.10176775119664e-05,0
3.4419560278173758,-5.414055439985077e-05,0
3.441910420965224,-5.403302728010928e-05,0
3.4418695305616938,-5.206490105398309e-05,0
3.441792179380378,-5.586713062641913e-05,0
3.441743873572018,-5.436926734980752e-05,0
3.441664667180565,-5.671350943714515e-05,0
3.441605201912991,-5.618103150486498e-05,0
3.441550366146249,-5.4276091380378586e-05,0
3.441498847092231,-5.740166318730644e-05,0
3.4414410855654984,-5.890534944636982e-05,0
3.441358479457138,-5.975483602371767e-05,0
3.4412813321568883,-6.29088808335343e-05,0
